"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2023,2,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït","1871.2"
2023,2,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït","1549.2"
2023,2,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït","1910.3"
2023,2,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït","509.8"
2023,2,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït","1693.2"
2023,2,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït","--"
2023,2,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït","2410.6"
2023,2,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït","3546.6"
2023,2,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït","3396.6"
2023,2,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït","3705.2"
2023,2,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït","3002.8"
2023,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït","4037.6"
2023,2,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït","3529.1"
2023,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït","4605.4"
2023,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït","5945.1"
2023,2,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït","4833.5"
2023,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït","4959.6"
2023,2,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït","2467.1"
2023,2,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït","3715.9"
2023,2,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït","2831.1"
2023,2,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït","2262.3"
2023,3,1,"Ciutat Vella",1,"el Raval","Total. Milers d'euros","215.1"
2023,3,1,"Ciutat Vella",2,"el Barri Gòtic","Total. Milers d'euros","347.8"
2023,3,1,"Ciutat Vella",3,"la Barceloneta","Total. Milers d'euros","203.1"
2023,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total. Milers d'euros","299.1"
2023,3,2,"Eixample",5,"el Fort Pienc","Total. Milers d'euros","374.3"
2023,3,2,"Eixample",6,"la Sagrada Família","Total. Milers d'euros","320.9"
2023,3,2,"Eixample",7,"la Dreta de l'Eixample","Total. Milers d'euros","800.6"
2023,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total. Milers d'euros","558.8"
2023,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total. Milers d'euros","370.9"
2023,3,2,"Eixample",10,"Sant Antoni","Total. Milers d'euros","353.4"
2023,3,3,"Sants-Montjuïc",11,"el Poble Sec","Total. Milers d'euros","249.3"
2023,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total. Milers d'euros","81.9"
2023,3,3,"Sants-Montjuïc",13,"la Marina de Port","Total. Milers d'euros","208.9"
2023,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total. Milers d'euros","274.0"
2023,3,3,"Sants-Montjuïc",15,"Hostafrancs","Total. Milers d'euros","215.6"
2023,3,3,"Sants-Montjuïc",16,"la Bordeta","Total. Milers d'euros","212.9"
2023,3,3,"Sants-Montjuïc",17,"Sants - Badal","Total. Milers d'euros","271.0"
2023,3,3,"Sants-Montjuïc",18,"Sants","Total. Milers d'euros","310.1"
2023,3,4,"Les Corts",19,"les Corts","Total. Milers d'euros","503.1"
2023,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total. Milers d'euros","358.2"
2023,3,4,"Les Corts",21,"Pedralbes","Total. Milers d'euros","998.9"
2023,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total. Milers d'euros","636.5"
2023,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total. Milers d'euros","768.4"
2023,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total. Milers d'euros","943.2"
2023,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total. Milers d'euros","743.1"
2023,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total. Milers d'euros","773.0"
2023,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total. Milers d'euros","533.3"
2023,3,6,"Gràcia",28,"Vallcarca i els Penitents","Total. Milers d'euros","354.0"
2023,3,6,"Gràcia",29,"el Coll","Total. Milers d'euros","236.4"
2023,3,6,"Gràcia",30,"la Salut","Total. Milers d'euros","363.2"
2023,3,6,"Gràcia",31,"la Vila de Gràcia","Total. Milers d'euros","448.2"
2023,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total. Milers d'euros","312.6"
2023,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Total. Milers d'euros","266.0"
2023,3,7,"Horta-Guinardó",34,"Can Baró","Total. Milers d'euros","212.2"
2023,3,7,"Horta-Guinardó",35,"el Guinardó","Total. Milers d'euros","269.7"
2023,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Milers d'euros","368.6"
2023,3,7,"Horta-Guinardó",37,"el Carmel","Total. Milers d'euros","142.3"
2023,3,7,"Horta-Guinardó",38,"la Teixonera","Total. Milers d'euros","189.8"
2023,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Milers d'euros","232.2"
2023,3,7,"Horta-Guinardó",40,"Montbau","Total. Milers d'euros","180.6"
2023,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Milers d'euros","305.7"
2023,3,7,"Horta-Guinardó",42,"la Clota","Total. Milers d'euros","--"
2023,3,7,"Horta-Guinardó",43,"Horta","Total. Milers d'euros","250.8"
2023,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Milers d'euros","272.0"
2023,3,8,"Nou Barris",45,"Porta","Total. Milers d'euros","194.1"
2023,3,8,"Nou Barris",46,"el Turó de la Peira","Total. Milers d'euros","169.3"
2023,3,8,"Nou Barris",47,"Can Peguera","Total. Milers d'euros","--"
2023,3,8,"Nou Barris",48,"la Guineueta","Total. Milers d'euros","198.6"
2023,3,8,"Nou Barris",49,"Canyelles","Total. Milers d'euros","200.8"
2023,3,8,"Nou Barris",50,"les Roquetes","Total. Milers d'euros","104.5"
2023,3,8,"Nou Barris",51,"Verdun","Total. Milers d'euros","144.9"
2023,3,8,"Nou Barris",52,"la Prosperitat","Total. Milers d'euros","159.8"
2023,3,8,"Nou Barris",53,"la Trinitat Nova","Total. Milers d'euros","131.4"
2023,3,8,"Nou Barris",54,"Torre Baró","Total. Milers d'euros","--"
2023,3,8,"Nou Barris",55,"Ciutat Meridiana","Total. Milers d'euros","117.1"
2023,3,8,"Nou Barris",56,"Vallbona","Total. Milers d'euros","--"
2023,3,9,"Sant Andreu",57,"la Trinitat Vella","Total. Milers d'euros","186.1"
2023,3,9,"Sant Andreu",58,"Baró de Viver","Total. Milers d'euros","--"
2023,3,9,"Sant Andreu",59,"el Bon Pastor","Total. Milers d'euros","144.0"
2023,3,9,"Sant Andreu",60,"Sant Andreu","Total. Milers d'euros","318.1"
2023,3,9,"Sant Andreu",61,"la Sagrera","Total. Milers d'euros","329.3"
2023,3,9,"Sant Andreu",62,"el Congrés i els Indians","Total. Milers d'euros","233.1"
2023,3,9,"Sant Andreu",63,"Navas","Total. Milers d'euros","290.2"
2023,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total. Milers d'euros","281.3"
2023,3,10,"Sant Martí",65,"el Clot","Total. Milers d'euros","182.6"
2023,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total. Milers d'euros","467.2"
2023,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total. Milers d'euros","456.1"
2023,3,10,"Sant Martí",68,"el Poblenou","Total. Milers d'euros","374.5"
2023,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total. Milers d'euros","570.9"
2023,3,10,"Sant Martí",70,"el Besòs i el Maresme","Total. Milers d'euros","198.4"
2023,3,10,"Sant Martí",71,"Provençals del Poblenou","Total. Milers d'euros","324.9"
2023,3,10,"Sant Martí",72,"Sant Martí de Provençals","Total. Milers d'euros","212.8"
2023,3,10,"Sant Martí",73,"la Verneda i la Pau","Total. Milers d'euros","155.3"
2023,3,1,"Ciutat Vella",1,"el Raval","Nou. Milers d'euros","--"
2023,3,1,"Ciutat Vella",2,"el Barri Gòtic","Nou. Milers d'euros","625.6"
2023,3,1,"Ciutat Vella",3,"la Barceloneta","Nou. Milers d'euros","145.7"
2023,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Nou. Milers d'euros","--"
2023,3,2,"Eixample",5,"el Fort Pienc","Nou. Milers d'euros","--"
2023,3,2,"Eixample",6,"la Sagrada Família","Nou. Milers d'euros","--"
2023,3,2,"Eixample",7,"la Dreta de l'Eixample","Nou. Milers d'euros","879.6"
2023,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Nou. Milers d'euros","1087.1"
2023,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Nou. Milers d'euros","418.9"
2023,3,2,"Eixample",10,"Sant Antoni","Nou. Milers d'euros","489.1"
2023,3,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Milers d'euros","--"
2023,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Milers d'euros","--"
2023,3,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Milers d'euros","--"
2023,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Milers d'euros","--"
2023,3,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Milers d'euros","252.5"
2023,3,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Milers d'euros","--"
2023,3,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Milers d'euros","245.6"
2023,3,3,"Sants-Montjuïc",18,"Sants","Nou. Milers d'euros","295.3"
2023,3,4,"Les Corts",19,"les Corts","Nou. Milers d'euros","--"
2023,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Milers d'euros","--"
2023,3,4,"Les Corts",21,"Pedralbes","Nou. Milers d'euros","--"
2023,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Milers d'euros","--"
2023,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Milers d'euros","--"
2023,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Milers d'euros","--"
2023,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Milers d'euros","405.0"
2023,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Milers d'euros","658.6"
2023,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Milers d'euros","--"
2023,3,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Milers d'euros","253.6"
2023,3,6,"Gràcia",29,"el Coll","Nou. Milers d'euros","225.0"
2023,3,6,"Gràcia",30,"la Salut","Nou. Milers d'euros","--"
2023,3,6,"Gràcia",31,"la Vila de Gràcia","Nou. Milers d'euros","1078.7"
2023,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Milers d'euros","--"
2023,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Milers d'euros","245.4"
2023,3,7,"Horta-Guinardó",34,"Can Baró","Nou. Milers d'euros","--"
2023,3,7,"Horta-Guinardó",35,"el Guinardó","Nou. Milers d'euros","306.1"
2023,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Milers d'euros","623.3"
2023,3,7,"Horta-Guinardó",37,"el Carmel","Nou. Milers d'euros","147.2"
2023,3,7,"Horta-Guinardó",38,"la Teixonera","Nou. Milers d'euros","281.8"
2023,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Milers d'euros","295.4"
2023,3,7,"Horta-Guinardó",40,"Montbau","Nou. Milers d'euros","--"
2023,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Milers d'euros","--"
2023,3,7,"Horta-Guinardó",42,"la Clota","Nou. Milers d'euros","--"
2023,3,7,"Horta-Guinardó",43,"Horta","Nou. Milers d'euros","296.7"
2023,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",45,"Porta","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",46,"el Turó de la Peira","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",47,"Can Peguera","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",48,"la Guineueta","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",49,"Canyelles","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",50,"les Roquetes","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",51,"Verdun","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",52,"la Prosperitat","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",53,"la Trinitat Nova","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",54,"Torre Baró","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Milers d'euros","--"
2023,3,8,"Nou Barris",56,"Vallbona","Nou. Milers d'euros","--"
2023,3,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Milers d'euros","204.0"
2023,3,9,"Sant Andreu",58,"Baró de Viver","Nou. Milers d'euros","--"
2023,3,9,"Sant Andreu",59,"el Bon Pastor","Nou. Milers d'euros","--"
2023,3,9,"Sant Andreu",60,"Sant Andreu","Nou. Milers d'euros","372.2"
2023,3,9,"Sant Andreu",61,"la Sagrera","Nou. Milers d'euros","--"
2023,3,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Milers d'euros","--"
2023,3,9,"Sant Andreu",63,"Navas","Nou. Milers d'euros","--"
2023,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Milers d'euros","--"
2023,3,10,"Sant Martí",65,"el Clot","Nou. Milers d'euros","--"
2023,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Milers d'euros","547.3"
2023,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Milers d'euros","--"
2023,3,10,"Sant Martí",68,"el Poblenou","Nou. Milers d'euros","463.3"
2023,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Milers d'euros","340.5"
2023,3,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Milers d'euros","210.8"
2023,3,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Milers d'euros","237.0"
2023,3,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Milers d'euros","--"
2023,3,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Milers d'euros","--"
2023,3,1,"Ciutat Vella",1,"el Raval","Usat. Milers d'euros","211.6"
2023,3,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Milers d'euros","323.4"
2023,3,1,"Ciutat Vella",3,"la Barceloneta","Usat. Milers d'euros","215.7"
2023,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Milers d'euros","299.1"
2023,3,2,"Eixample",5,"el Fort Pienc","Usat. Milers d'euros","374.7"
2023,3,2,"Eixample",6,"la Sagrada Família","Usat. Milers d'euros","318.3"
2023,3,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Milers d'euros","791.4"
2023,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Milers d'euros","494.4"
2023,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Milers d'euros","358.2"
2023,3,2,"Eixample",10,"Sant Antoni","Usat. Milers d'euros","346.9"
2023,3,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Milers d'euros","248.8"
2023,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Milers d'euros","81.9"
2023,3,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Milers d'euros","209.6"
2023,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Milers d'euros","277.2"
2023,3,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Milers d'euros","204.9"
2023,3,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Milers d'euros","212.9"
2023,3,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Milers d'euros","286.3"
2023,3,3,"Sants-Montjuïc",18,"Sants","Usat. Milers d'euros","313.8"
2023,3,4,"Les Corts",19,"les Corts","Usat. Milers d'euros","488.2"
2023,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Milers d'euros","358.2"
2023,3,4,"Les Corts",21,"Pedralbes","Usat. Milers d'euros","998.9"
2023,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Milers d'euros","636.5"
2023,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Milers d'euros","742.3"
2023,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Milers d'euros","980.0"
2023,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Milers d'euros","780.7"
2023,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Milers d'euros","804.9"
2023,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Milers d'euros","543.8"
2023,3,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Milers d'euros","385.7"
2023,3,6,"Gràcia",29,"el Coll","Usat. Milers d'euros","242.1"
2023,3,6,"Gràcia",30,"la Salut","Usat. Milers d'euros","363.2"
2023,3,6,"Gràcia",31,"la Vila de Gràcia","Usat. Milers d'euros","398.1"
2023,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Milers d'euros","312.6"
2023,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Milers d'euros","267.9"
2023,3,7,"Horta-Guinardó",34,"Can Baró","Usat. Milers d'euros","212.2"
2023,3,7,"Horta-Guinardó",35,"el Guinardó","Usat. Milers d'euros","264.8"
2023,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Milers d'euros","314.9"
2023,3,7,"Horta-Guinardó",37,"el Carmel","Usat. Milers d'euros","141.5"
2023,3,7,"Horta-Guinardó",38,"la Teixonera","Usat. Milers d'euros","149.3"
2023,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Milers d'euros","169.1"
2023,3,7,"Horta-Guinardó",40,"Montbau","Usat. Milers d'euros","178.8"
2023,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Milers d'euros","305.7"
2023,3,7,"Horta-Guinardó",42,"la Clota","Usat. Milers d'euros","--"
2023,3,7,"Horta-Guinardó",43,"Horta","Usat. Milers d'euros","240.2"
2023,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Milers d'euros","272.0"
2023,3,8,"Nou Barris",45,"Porta","Usat. Milers d'euros","204.5"
2023,3,8,"Nou Barris",46,"el Turó de la Peira","Usat. Milers d'euros","169.3"
2023,3,8,"Nou Barris",47,"Can Peguera","Usat. Milers d'euros","--"
2023,3,8,"Nou Barris",48,"la Guineueta","Usat. Milers d'euros","198.6"
2023,3,8,"Nou Barris",49,"Canyelles","Usat. Milers d'euros","200.8"
2023,3,8,"Nou Barris",50,"les Roquetes","Usat. Milers d'euros","104.5"
2023,3,8,"Nou Barris",51,"Verdun","Usat. Milers d'euros","136.5"
2023,3,8,"Nou Barris",52,"la Prosperitat","Usat. Milers d'euros","153.3"
2023,3,8,"Nou Barris",53,"la Trinitat Nova","Usat. Milers d'euros","131.4"
2023,3,8,"Nou Barris",54,"Torre Baró","Usat. Milers d'euros","--"
2023,3,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Milers d'euros","117.1"
2023,3,8,"Nou Barris",56,"Vallbona","Usat. Milers d'euros","--"
2023,3,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Milers d'euros","157.4"
2023,3,9,"Sant Andreu",58,"Baró de Viver","Usat. Milers d'euros","--"
2023,3,9,"Sant Andreu",59,"el Bon Pastor","Usat. Milers d'euros","144.0"
2023,3,9,"Sant Andreu",60,"Sant Andreu","Usat. Milers d'euros","310.4"
2023,3,9,"Sant Andreu",61,"la Sagrera","Usat. Milers d'euros","330.8"
2023,3,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Milers d'euros","181.2"
2023,3,9,"Sant Andreu",63,"Navas","Usat. Milers d'euros","290.2"
2023,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Milers d'euros","283.4"
2023,3,10,"Sant Martí",65,"el Clot","Usat. Milers d'euros","184.6"
2023,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Milers d'euros","347.2"
2023,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Milers d'euros","456.1"
2023,3,10,"Sant Martí",68,"el Poblenou","Usat. Milers d'euros","361.8"
2023,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Milers d'euros","609.2"
2023,3,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Milers d'euros","197.3"
2023,3,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Milers d'euros","346.8"
2023,3,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Milers d'euros","212.8"
2023,3,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Milers d'euros","155.3"
2023,3,1,"Ciutat Vella",1,"el Raval","Total. Euros/m2 construït","3566.1"
2023,3,1,"Ciutat Vella",2,"el Barri Gòtic","Total. Euros/m2 construït","4425.5"
2023,3,1,"Ciutat Vella",3,"la Barceloneta","Total. Euros/m2 construït","4877.4"
2023,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total. Euros/m2 construït","4155.0"
2023,3,2,"Eixample",5,"el Fort Pienc","Total. Euros/m2 construït","4522.4"
2023,3,2,"Eixample",6,"la Sagrada Família","Total. Euros/m2 construït","4590.6"
2023,3,2,"Eixample",7,"la Dreta de l'Eixample","Total. Euros/m2 construït","6240.9"
2023,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total. Euros/m2 construït","5648.5"
2023,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total. Euros/m2 construït","4687.8"
2023,3,2,"Eixample",10,"Sant Antoni","Total. Euros/m2 construït","4449.4"
2023,3,3,"Sants-Montjuïc",11,"el Poble Sec","Total. Euros/m2 construït","3976.6"
2023,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total. Euros/m2 construït","1025.2"
2023,3,3,"Sants-Montjuïc",13,"la Marina de Port","Total. Euros/m2 construït","3219.5"
2023,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total. Euros/m2 construït","3598.3"
2023,3,3,"Sants-Montjuïc",15,"Hostafrancs","Total. Euros/m2 construït","3401.7"
2023,3,3,"Sants-Montjuïc",16,"la Bordeta","Total. Euros/m2 construït","3109.0"
2023,3,3,"Sants-Montjuïc",17,"Sants - Badal","Total. Euros/m2 construït","3572.4"
2023,3,3,"Sants-Montjuïc",18,"Sants","Total. Euros/m2 construït","4210.5"
2023,3,4,"Les Corts",19,"les Corts","Total. Euros/m2 construït","5019.7"
2023,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total. Euros/m2 construït","4643.6"
2023,3,4,"Les Corts",21,"Pedralbes","Total. Euros/m2 construït","5482.9"
2023,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total. Euros/m2 construït","5728.3"
2023,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total. Euros/m2 construït","7598.5"
2023,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total. Euros/m2 construït","6747.2"
2023,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total. Euros/m2 construït","5898.5"
2023,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total. Euros/m2 construït","5790.2"
2023,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total. Euros/m2 construït","4585.8"
2023,3,6,"Gràcia",28,"Vallcarca i els Penitents","Total. Euros/m2 construït","3775.0"
2023,3,6,"Gràcia",29,"el Coll","Total. Euros/m2 construït","3501.9"
2023,3,6,"Gràcia",30,"la Salut","Total. Euros/m2 construït","4801.2"
2023,3,6,"Gràcia",31,"la Vila de Gràcia","Total. Euros/m2 construït","5156.6"
2023,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total. Euros/m2 construït","4585.6"
2023,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Total. Euros/m2 construït","3777.4"
2023,3,7,"Horta-Guinardó",34,"Can Baró","Total. Euros/m2 construït","3237.9"
2023,3,7,"Horta-Guinardó",35,"el Guinardó","Total. Euros/m2 construït","4072.8"
2023,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Euros/m2 construït","4672.4"
2023,3,7,"Horta-Guinardó",37,"el Carmel","Total. Euros/m2 construït","2436.6"
2023,3,7,"Horta-Guinardó",38,"la Teixonera","Total. Euros/m2 construït","2742.4"
2023,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Euros/m2 construït","3454.4"
2023,3,7,"Horta-Guinardó",40,"Montbau","Total. Euros/m2 construït","3262.3"
2023,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Euros/m2 construït","4259.2"
2023,3,7,"Horta-Guinardó",42,"la Clota","Total. Euros/m2 construït","--"
2023,3,7,"Horta-Guinardó",43,"Horta","Total. Euros/m2 construït","3644.2"
2023,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Euros/m2 construït","3343.2"
2023,3,8,"Nou Barris",45,"Porta","Total. Euros/m2 construït","2877.2"
2023,3,8,"Nou Barris",46,"el Turó de la Peira","Total. Euros/m2 construït","2482.0"
2023,3,8,"Nou Barris",47,"Can Peguera","Total. Euros/m2 construït","--"
2023,3,8,"Nou Barris",48,"la Guineueta","Total. Euros/m2 construït","2560.7"
2023,3,8,"Nou Barris",49,"Canyelles","Total. Euros/m2 construït","2737.4"
2023,3,8,"Nou Barris",50,"les Roquetes","Total. Euros/m2 construït","3028.1"
2023,3,8,"Nou Barris",51,"Verdun","Total. Euros/m2 construït","2435.6"
2023,3,8,"Nou Barris",52,"la Prosperitat","Total. Euros/m2 construït","2607.8"
2023,3,8,"Nou Barris",53,"la Trinitat Nova","Total. Euros/m2 construït","2369.3"
2023,3,8,"Nou Barris",54,"Torre Baró","Total. Euros/m2 construït","--"
2023,3,8,"Nou Barris",55,"Ciutat Meridiana","Total. Euros/m2 construït","1906.4"
2023,3,8,"Nou Barris",56,"Vallbona","Total. Euros/m2 construït","--"
2023,3,9,"Sant Andreu",57,"la Trinitat Vella","Total. Euros/m2 construït","3091.4"
2023,3,9,"Sant Andreu",58,"Baró de Viver","Total. Euros/m2 construït","--"
2023,3,9,"Sant Andreu",59,"el Bon Pastor","Total. Euros/m2 construït","2022.8"
2023,3,9,"Sant Andreu",60,"Sant Andreu","Total. Euros/m2 construït","3877.6"
2023,3,9,"Sant Andreu",61,"la Sagrera","Total. Euros/m2 construït","4355.2"
