Any,Mes,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Codi_Postal,ConsumResidencial
2019,9,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8005,5832846
2019,9,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8019,4584683
2019,9,10,Sant Martí,70,el Besòs i el Maresme,8019,4584683
2019,9,10,Sant Martí,70,el Besòs i el Maresme,8020,4528431
2019,9,10,Sant Martí,71,Provençals del Poblenou,8018,5784789
2019,9,10,Sant Martí,71,Provençals del Poblenou,8019,4584683
2019,9,10,Sant Martí,71,Provençals del Poblenou,8020,4528431
2019,9,10,Sant Martí,72,Sant Martí de Provençals,8018,5784789
2019,9,10,Sant Martí,72,Sant Martí de Provençals,8020,4528431
2019,9,10,Sant Martí,73,la Verneda i la Pau,8020,4528431
2019,10,1,Ciutat Vella,1,el Raval,8001,3616861
2019,10,1,Ciutat Vella,1,el Raval,8002,3433797
2019,10,1,Ciutat Vella,1,el Raval,8007,2724526
2019,10,1,Ciutat Vella,1,el Raval,8038,3592889
2019,10,1,Ciutat Vella,1,el Raval,8039,841608
2019,10,1,Ciutat Vella,2,el Barri Gòtic,8002,3433797
2019,10,1,Ciutat Vella,2,el Barri Gòtic,8003,4087180
2019,10,1,Ciutat Vella,2,el Barri Gòtic,8010,1458723
2019,10,1,Ciutat Vella,2,el Barri Gòtic,8039,841608
2019,10,1,Ciutat Vella,3,la Barceloneta,8003,4087180
2019,10,1,Ciutat Vella,3,la Barceloneta,8005,5690756
2019,10,1,Ciutat Vella,3,la Barceloneta,8039,841608
2019,10,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8003,4087180
2019,10,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8010,1458723
2019,10,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8018,5551513
2019,10,2,Eixample,5,el Fort Pienc,8010,1458723
2019,10,2,Eixample,5,el Fort Pienc,8013,7573474
2019,10,2,Eixample,5,el Fort Pienc,8018,5551513
2019,10,2,Eixample,6,la Sagrada Família,8013,7573474
2019,10,2,Eixample,6,la Sagrada Família,8025,6152018
2019,10,2,Eixample,7,la Dreta de l'Eixample,8001,3616861
2019,10,2,Eixample,7,la Dreta de l'Eixample,8002,3433797
2019,10,2,Eixample,7,la Dreta de l'Eixample,8007,2724526
2019,10,2,Eixample,7,la Dreta de l'Eixample,8008,1376688
2019,10,2,Eixample,7,la Dreta de l'Eixample,8009,2221699
2019,10,2,Eixample,7,la Dreta de l'Eixample,8010,1458723
2019,10,2,Eixample,7,la Dreta de l'Eixample,8013,7573474
2019,10,2,Eixample,7,la Dreta de l'Eixample,8025,6152018
2019,10,2,Eixample,7,la Dreta de l'Eixample,8037,1933502
2019,10,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8007,2724526
2019,10,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8008,1376688
2019,10,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8011,6165067
2019,10,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8029,6840790
2019,10,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8036,3196426
2019,10,2,Eixample,9,la Nova Esquerra de l'Eixample,8011,6165067
2019,10,2,Eixample,9,la Nova Esquerra de l'Eixample,8015,5339880
2019,10,2,Eixample,9,la Nova Esquerra de l'Eixample,8029,6840790
2019,10,2,Eixample,9,la Nova Esquerra de l'Eixample,8036,3196426
2019,10,2,Eixample,10,Sant Antoni,8007,2724526
2019,10,2,Eixample,10,Sant Antoni,8011,6165067
2019,10,2,Eixample,10,Sant Antoni,8015,5339880
2019,10,3,Sants-Montjuïc,11,el Poble-sec,8004,3855823
2019,10,3,Sants-Montjuïc,11,el Poble-sec,8038,3592889
2019,10,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8038,3592889
2019,10,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8039,841608
2019,10,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8040,1810748
2019,10,3,Sants-Montjuïc,13,la Marina de Port,8038,3592889
2019,10,3,Sants-Montjuïc,14,la Font de la Guatlla,8004,3855823
2019,10,3,Sants-Montjuïc,14,la Font de la Guatlla,8038,3592889
2019,10,3,Sants-Montjuïc,15,Hostafrancs,8014,5333564
2019,10,3,Sants-Montjuïc,16,la Bordeta,8014,5333564
2019,10,3,Sants-Montjuïc,17,Sants - Badal,8028,8336077
2019,10,3,Sants-Montjuïc,18,Sants,8014,5333564
2019,10,3,Sants-Montjuïc,18,Sants,8028,8336077
2019,10,3,Sants-Montjuïc,18,Sants,8029,6840790
2019,10,4,Les Corts,19,les Corts,8014,5333564
2019,10,4,Les Corts,19,les Corts,8017,4879211
2019,10,4,Les Corts,19,les Corts,8028,8336077
2019,10,4,Les Corts,19,les Corts,8029,6840790
2019,10,4,Les Corts,19,les Corts,8034,4851829
2019,10,4,Les Corts,20,la Maternitat i Sant Ramon,8028,8336077
2019,10,4,Les Corts,21,Pedralbes,8034,4851829
2019,10,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8017,4879211
2019,10,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8035,2548897
2019,10,5,Sarrià-Sant Gervasi,23,Sarrià,8017,4879211
2019,10,5,Sarrià-Sant Gervasi,23,Sarrià,8034,4851829
2019,10,5,Sarrià-Sant Gervasi,24,les Tres Torres,8017,4879211
2019,10,5,Sarrià-Sant Gervasi,24,les Tres Torres,8022,4164754
2019,10,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8017,4879211
2019,10,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8022,4164754
2019,10,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8035,2548897
2019,10,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8006,3731016
2019,10,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8017,4879211
2019,10,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8021,4964367
2019,10,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8006,3731016
2019,10,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8012,3404310
2019,10,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8022,4164754
2019,10,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,3470119
2019,10,6,Gràcia,28,Vallcarca i els Penitents,8023,3470119
2019,10,6,Gràcia,28,Vallcarca i els Penitents,8024,4775894
2019,10,6,Gràcia,28,Vallcarca i els Penitents,8035,2548897
2019,10,6,Gràcia,29,el Coll,8023,3470119
2019,10,6,Gràcia,29,el Coll,8032,4225265
2019,10,6,Gràcia,29,el Coll,8035,2548897
2019,10,6,Gràcia,30,la Salut,8023,3470119
2019,10,6,Gràcia,30,la Salut,8024,4775894
2019,10,6,Gràcia,31,la Vila de Gràcia,8006,3731016
2019,10,6,Gràcia,31,la Vila de Gràcia,8008,1376688
2019,10,6,Gràcia,31,la Vila de Gràcia,8012,3404310
2019,10,6,Gràcia,31,la Vila de Gràcia,8023,3470119
2019,10,6,Gràcia,31,la Vila de Gràcia,8024,4775894
2019,10,6,Gràcia,31,la Vila de Gràcia,8037,1933502
2019,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8024,4775894
2019,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8025,6152018
2019,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8037,1933502
2019,10,7,Horta-Guinardó,33,el Baix Guinardó,8024,4775894
2019,10,7,Horta-Guinardó,33,el Baix Guinardó,8025,6152018
2019,10,7,Horta-Guinardó,34,Can Baró,8024,4775894
2019,10,7,Horta-Guinardó,34,Can Baró,8032,4225265
2019,10,7,Horta-Guinardó,34,Can Baró,8041,3501933
2019,10,7,Horta-Guinardó,35,el Guinardó,8024,4775894
2019,10,7,Horta-Guinardó,35,el Guinardó,8025,6152018
2019,10,7,Horta-Guinardó,35,el Guinardó,8032,4225265
2019,10,7,Horta-Guinardó,35,el Guinardó,8041,3501933
2019,10,7,Horta-Guinardó,36,la Font d'en Fargues,8032,4225265
2019,10,7,Horta-Guinardó,37,el Carmel,8023,3470119
2019,10,7,Horta-Guinardó,37,el Carmel,8024,4775894
2019,10,7,Horta-Guinardó,37,el Carmel,8032,4225265
2019,10,7,Horta-Guinardó,38,la Teixonera,8032,4225265
2019,10,7,Horta-Guinardó,38,la Teixonera,8035,2548897
2019,10,7,Horta-Guinardó,39,Sant Genís dels Agudells,8035,2548897
2019,10,7,Horta-Guinardó,40,Montbau,8035,2548897
2019,10,7,Horta-Guinardó,41,la Vall d'Hebron,8035,2548897
2019,10,7,Horta-Guinardó,42,la Clota,8032,4225265
2019,10,7,Horta-Guinardó,42,la Clota,8035,2548897
2019,10,7,Horta-Guinardó,43,Horta,8031,3371562
2019,10,7,Horta-Guinardó,43,Horta,8032,4225265
2019,10,7,Horta-Guinardó,43,Horta,8035,2548897
2019,10,7,Horta-Guinardó,43,Horta,8042,3440871
2019,10,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,4419254
2019,10,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8027,4645606
2019,10,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8031,3371562
2019,10,8,Nou Barris,45,Porta,8016,4419254
2019,10,8,Nou Barris,45,Porta,8042,3440871
2019,10,8,Nou Barris,46,el Turó de la Peira,8031,3371562
2019,10,8,Nou Barris,47,Can Peguera,8031,3371562
2019,10,8,Nou Barris,47,Can Peguera,8042,3440871
2019,10,8,Nou Barris,48,la Guineueta,8042,3440871
2019,10,8,Nou Barris,49,Canyelles,8033,1700517
2019,10,8,Nou Barris,49,Canyelles,8035,2548897
2019,10,8,Nou Barris,49,Canyelles,8042,3440871
2019,10,8,Nou Barris,50,les Roquetes,8033,1700517
2019,10,8,Nou Barris,50,les Roquetes,8042,3440871
2019,10,8,Nou Barris,51,Verdun,8042,3440871
2019,10,8,Nou Barris,52,la Prosperitat,8016,4419254
2019,10,8,Nou Barris,53,la Trinitat Nova,8033,1700517
2019,10,8,Nou Barris,53,la Trinitat Nova,8042,3440871
2019,10,8,Nou Barris,54,Torre Baró,8033,1700517
2019,10,8,Nou Barris,55,Ciutat Meridiana,8033,1700517
2019,10,8,Nou Barris,56,Vallbona,8033,1700517
